,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.238099384582799,10.15,2.30,0.95,11.24510,0.90220,,28.15260,2.11920,,0.00,,,-0.08850364963503654,-0.14864024609745718
2021-12-31,0.4957582371163052,11.94,3.91,1.27,13.03320,1.00890,,32.60910,2.21020,,0.00,,,0.7886812319031324,0.8549748072603653
2020-12-31,-0.11621598078622175,15.19,2.67,0.90,7.20330,0.63460,,22.19840,1.91960,,0.00,,,-0.4200708310435367,-0.3663743364874221
2019-12-31,0.46164409723801136,11.91,2.77,1.07,11.36250,1.12690,,29.65980,1.93890,,0.00,,,-0.05291464260929912,-0.026146239136949356
2018-12-31,-0.1497523651927144,8.43,2.07,0.80,11.58320,1.19550,,30.42700,1.90250,,0.00,,,0.18385650224215255,0.6064508364424119
2017-12-31,0.3566730309261046,18.21,2.99,1.00,7.44700,0.79920,,19.84710,1.93950,,0.00,,,0.16753926701570676,0.029615861214374206
2016-12-31,0.3333240084762952,13.82,2.25,0.72,7.39580,0.81450,,20.14880,1.78100,,0.00,,,0.12773245594266913,0.11873570388854238
2015-12-31,-0.04781343437639429,9.05,1.66,0.58,6.80200,0.74200,,18.07800,1.97570,,0.00,,,1.786261459249027,2.223190348525469
2014-12-31,0.15732077623811214,39.52,1.66,0.65,2.46250,0.26230,,5.35290,2.25810,,0.00,,,-0.5076057383131338,-0.5560404681610791
2013-12-31,0.34510283629125893,12.85,1.46,0.59,5.21170,0.54370,,11.80760,2.48080,,0.00,,,4.264322916666667,2.652898550724638
2012-12-31,1.09827507450025,38.59,1.06,0.44,1.91940,0.18950,,3.67190,2.84090,,0.00,,,6.529411764705882,31.470588235294116
2011-12-31,-0.5812566036360987,0.00,0.41,0.21,0.68300,0.06790,,0.10620,2.96970,,0.00,,,-0.17907444668008043,-1.0236176715754377
2010-12-31,-0.11164695030181404,0.00,0.80,0.49,-1.05720,-0.09880,,-4.40060,3.61770,,0.00,,,-0.9298121734218331,0.6329401088929221
2009-12-31,0.07488519343167255,0.00,0.60,0.46,3.23110,0.28140,,-3.10100,3.58040,,0.00,,,,
