,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.23601115255954785,22.86,3.86,4.91,21.52860,7.22800,26.86850,16.83220,1.24520,1.28530,1.15,3.75380,5.71090,-0.2609397055858036,-0.26232931726907627
2021-12-31,0.29961031059631726,13.69,3.12,4.02,29.43890,9.12560,36.32300,22.79800,1.31370,1.27240,1.13,4.07970,6.07720,1.4362564480471627,49.609756097560975
2020-12-31,-0.06621336636600461,649.24,2.66,3.57,0.48840,0.13010,16.48910,0.49820,1.79000,1.40350,1.26,2.71660,5.04680,-0.05038488453463963,-0.9771630152246565
2019-12-31,0.07882430752341563,13.21,3.16,3.11,23.68210,8.70400,19.09660,23.99220,1.13030,3.10440,3.01,5.07050,6.26720,-0.4771951219512195,-0.012648945921173271
2018-12-31,-0.09920539242921389,12.39,3.05,3.07,25.35530,8.57480,37.05880,24.65310,1.31710,3.37920,3.30,5.96190,6.65070,-0.4194279241008213,0.17869490060501292
2017-12-31,0.02973571055898394,16.40,2.90,3.65,22.65260,6.60760,54.10040,17.72710,1.66330,2.73510,2.67,5.45690,6.77930,-0.1990018714909545,-0.6572105769942966
2016-12-31,-0.27611126811740483,5.59,2.50,3.76,69.65860,23.67270,58.02240,44.42580,1.37600,2.12500,1.95,2.68490,6.73240,-0.20547019330419503,-0.25441793682350344
2015-12-31,0.08630893011503415,6.44,3.60,5.71,94.73130,35.01040,67.99540,55.47960,1.17470,2.50370,2.31,2.04910,5.57550,0.4538486734359646,0.4964052557639864
2014-12-31,0.25512601281702985,9.58,4.70,6.70,76.23110,34.78830,61.32990,48.61790,0.82210,3.07480,2.83,2.73300,5.37000,2.3742263483642794,2.9352845528455282
2013-12-31,1.0449286834766442,30.77,8.48,7.36,26.02810,13.53910,40.38570,27.45050,0.57050,1.09210,0.83,1.68470,5.13380,0.1281795511221946,0.18634259259259256
2012-12-31,0.794528938760084,16.74,4.46,4.38,26.97060,12.11870,41.33170,26.71610,0.88870,1.45270,1.04,1.41610,5.53960,0.05809188301039536,-0.0754865911671162
2011-12-31,0.1294185182186831,8.65,2.91,3.37,40.61330,16.11880,45.19580,33.43480,1.12930,5.53480,4.98,1.52840,4.29760,-0.043506143774881934,-0.033647484521364346
2010-12-31,-0.1624731872087577,8.23,3.03,3.56,47.20400,24.92750,49.84290,36.49650,0.57370,2.31570,1.83,1.55330,4.90110,0.12269024807457507,0.10073091011873259
2009-12-31,-0.15388827753816292,11.47,4.33,4.49,40.36170,27.07200,50.33560,37.59250,0.18400,2.57130,2.01,1.51700,5.04590,,
