,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.20394367324779494,7.51,2.25,1.61,24.04430,1.34770,,32.29710,1.20340,,0.00,,,-0.00939597315436247,-0.015789473684210575
2021-12-31,0.6152703745761823,9.62,3.63,1.32,15.56710,1.23450,,34.01970,0.35410,,0.00,,,1.3993558776167472,1.3651452282157677
2020-12-31,-0.16836358320212264,15.13,2.24,0.86,6.49160,0.56390,,20.29470,0.71160,,0.00,,,-0.5962288686605981,-0.596652719665272
2019-12-31,0.08420601953068063,7.57,2.38,1.15,16.40510,1.63760,,36.48860,1.00180,,0.00,,,-0.03148614609571787,-0.026079869600652006
2018-12-31,-0.19142040599864485,7.62,2.63,1.17,16.45130,1.74390,,36.85790,0.86680,,0.00,,,0.2415949960906958,0.6626016260162602
2017-12-31,0.293389579260648,16.44,3.68,1.47,9.33070,1.03820,,23.85260,0.58170,,0.00,,,0.6762778505897773,0.5602536997885834
2016-12-31,0.6594513583244803,19.58,3.13,1.18,6.11850,0.65360,,18.19230,0.66510,,0.00,,,0.017333333333333423,-0.08155339805825246
2015-12-31,-0.09036210417325774,10.87,2.04,0.74,6.89150,0.72480,,19.98450,0.40750,,0.00,,,-0.13793103448275867,-0.12116040955631402
2014-12-31,0.001295933648197245,11.04,2.48,0.84,8.01130,0.85710,,23.58150,0.37710,,0.00,,,0.10687022900763354,0.09943714821763594
2013-12-31,0.5939481016667507,12.14,2.44,0.89,7.56640,0.82940,,21.25200,0.53090,,0.00,,,-0.013801756587201952,0.03495145631067964
2012-12-31,0.1974133334799073,8.13,1.54,0.59,7.50500,0.80070,,20.44460,0.69580,,0.00,,,0.3173553719008264,0.32390745501285356
2011-12-31,-0.3807800959803955,8.70,1.28,0.52,5.72220,0.64420,,16.90570,0.73010,,0.00,,,0.9206349206349207,1.5424836601307188
2010-12-31,0.43775721423223524,37.19,1.89,0.90,4.48820,0.48450,,7.81810,1.08200,,0.00,,,-3.739130434782609,-2.2966101694915255
2009-12-31,0.5027613339706587,0.00,0.97,0.44,0.32800,0.02700,,-7.68730,1.64080,,0.00,,,,
