,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.400669207175388,83.31,7.39,5.92,6.25820,3.50380,11.57980,8.87690,0.37620,0.95230,0.00,,3.20520,0.18543170940880294,0.017230487185522003
2021-12-31,0.23236048749198224,140.82,14.25,9.56,6.94730,3.41190,11.35070,10.14000,0.57710,1.16250,0.00,,2.95310,0.04515804448145455,-0.1712452520275125
2020-12-31,0.4549696686887541,93.07,16.19,8.91,9.80910,7.47220,15.48600,17.44660,,1.97260,0.00,,2.76460,0.10589759610557459,0.32958430869396094
2019-12-31,0.6145732429232591,82.42,11.03,7.29,9.06130,6.68580,14.39280,13.48710,,1.33510,0.00,,2.85470,0.02541182488261673,-0.00634061656562368
2018-12-31,0.04953402993504641,50.63,7.98,5.37,11.13050,8.23370,16.30440,15.76660,,1.22400,0.00,,3.08050,-0.06307524054117164,-0.13038196389712864
2017-12-31,0.24010646494361554,42.46,8.25,5.63,14.22890,10.52350,19.35520,20.16540,,1.40210,0.00,,3.26530,0.1823531121055384,0.49137650504393116
2016-12-31,-0.18098898577329037,61.81,7.32,5.73,12.41920,8.37300,18.11550,14.96300,0.01090,0.78270,0.00,,3.73900,0.27408531788269475,0.7527786770260061
2015-12-31,0.5928362573099415,97.93,10.69,7.46,7.55290,4.78180,18.28070,10.97570,0.07680,0.79450,0.00,,2.99340,0.13942966822045522,0.10059382422802865
2014-12-31,0.07157544306276309,65.93,7.84,10.87,17.49100,10.34380,19.22970,11.95290,,1.44750,0.00,,4.37620,0.4125551185794303,0.5073783279200019
2013-12-31,1.1083815028901736,90.38,8.43,13.62,15.87410,8.79690,16.11160,9.38480,,1.13080,0.00,,3.58280,0.1864892093960444,0.1850942595623446
2012-12-31,0.6087678512122219,48.44,4.37,10.45,22.70770,9.74230,15.57290,9.08170,0.12390,0.71910,0.00,,3.64700,0.21626502139002923,0.19730014152483943
2011-12-31,0.45038535645472044,35.85,3.25,11.55,35.27970,9.32900,15.03500,8.90690,0.77710,0.70620,0.00,,3.43720,0.11709613121682971,0.09990420691306778
2010-12-31,0.04269211451531896,29.66,2.58,6.27,23.42110,9.48900,14.42720,8.68040,0.24770,0.78980,0.00,,3.52590,-0.07018131475526979,-0.07241762310255473
2009-12-31,0.6619365609348915,27.27,2.51,5.20,20.10300,9.97890,15.42750,9.30460,,0.84860,0.00,,3.57300,,
