,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,-0.4211523010536806,0.00,1.73,1.78,-24.92130,-12.42970,-23.89090,-24.22230,0.51000,1.61790,1.08,2.86280,6.20570,-2.541118421052632,-3.3114355231143553
2021-12-31,0.07317857600899735,28.33,2.83,2.37,8.22490,4.44850,14.37010,9.71400,0.41930,1.46870,1.06,3.65830,5.64130,-203.66666666666666,-6.63013698630137
2020-12-31,-0.06624868959951946,0.00,3.33,2.25,-1.47920,-0.78070,-0.08980,-2.18630,0.46140,1.31050,0.96,3.53570,5.00600,-1.0084985835694051,-1.28515625
2019-12-31,0.5314012115261446,46.39,3.04,2.36,5.02450,2.97570,8.77670,6.36500,0.28160,2.01010,1.45,3.30610,5.14320,-1.3684759916492693,-1.2532146389713155
2018-12-31,-0.4299823411913424,0.00,2.01,1.54,-19.69610,-11.63810,-24.03410,-25.36380,0.32290,1.86320,1.27,3.20250,5.67890,-0.3868015105933559,-0.347741935483871
2017-12-31,0.14662275298925276,0.00,3.60,2.13,-23.39050,-14.94340,-39.12210,-38.81400,0.24770,2.09800,1.45,2.89660,5.35160,-4.435890285511201,-4.605489648755524
2016-12-31,-0.046401823223948147,27.25,3.16,1.54,5.30890,3.73320,12.14060,11.47840,0.18860,2.27140,1.60,3.37340,5.88880,0.2118868806573131,0.7113853503184713
2015-12-31,0.14845684372942558,32.31,3.03,3.41,10.73350,5.70310,14.02990,9.39310,0.49290,2.51410,1.80,3.39920,6.68740,-0.15798896813533037,-0.22205017033137198
2014-12-31,0.10485740615537731,22.20,2.44,3.00,13.90490,6.94930,15.24670,11.04840,0.54340,1.84950,1.26,3.41720,6.85090,0.06297733778625947,0.03097062579821186
2013-12-31,0.23099509976267907,20.84,2.20,2.47,12.34300,6.26620,14.20630,10.61410,0.57260,1.43620,0.89,3.13160,6.24110,0.09755746336456861,-0.003223927717822095
2012-12-31,0.13851831003533777,16.70,1.79,2.30,14.15860,6.40530,13.04250,10.72980,0.67620,1.19760,0.76,3.40510,6.61920,0.270048016812535,0.28501963029609034
2011-12-31,0.030047480688824235,18.81,1.81,2.40,13.13300,5.20350,11.85030,9.63540,0.93770,1.39890,0.90,3.49480,5.93330,-0.2091784610473163,-0.07974167130835363
2010-12-31,-0.02248238250278667,17.15,2.05,2.30,13.99720,8.20560,17.12160,11.96340,0.32030,3.65200,2.80,3.53330,6.44150,-0.0025443096776360807,-0.031175024976481835
2009-12-31,0.2535108977951799,17.35,2.21,2.45,14.39000,8.88660,17.65520,12.70080,0.24610,2.73940,2.08,3.61070,6.19290,,
