,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2022-12-31,0.030181865084483395,20.53,0.87,2.57,13.82170,6.57600,5.90650,4.25400,0.28060,1.79320,0.91,4.49110,8.77050,-0.12323943661971826,-0.14738510301109353
2021-12-31,0.1595871971283278,17.38,0.89,2.62,16.24420,7.78210,6.87040,5.08830,0.21490,1.66620,0.86,4.68940,8.54060,0.5925233644859813,0.5618811881188119
2020-12-31,0.0020983213429257574,16.11,0.93,2.39,10.51610,5.39080,5.28710,3.99250,0.17540,1.66060,1.00,4.82840,7.10210,-0.2551451026068947,-0.41848246954949664
2019-12-31,-0.15028018339276616,14.23,1.00,2.63,19.98440,10.14480,7.19280,6.95720,0.20850,1.58290,0.88,4.82570,8.01270,0.19586902295002062,0.2964333499414984
2018-12-31,0.12364052661705793,22.50,1.24,3.36,12.71790,5.29900,6.37760,5.69020,0.54780,1.29710,0.86,4.59680,8.05770,-0.10323597183893918,0.3189326087438069
2017-12-31,-0.07876870344736675,27.46,1.25,3.80,11.27580,4.04980,7.53940,4.57370,0.58990,1.44430,0.76,3.17340,5.83360,-0.13195425663533078,-0.19827024851118247
2016-12-31,-0.04096339844490793,24.51,1.08,4.30,19.86560,8.23020,6.66780,4.37950,0.43520,1.44050,0.72,5.00990,9.22680,0.051231539308668195,0.057863557231065954
2015-12-31,0.16188027910392933,27.75,1.25,4.52,18.13170,8.04690,6.90490,4.50680,0.28050,1.50490,0.80,5.04830,8.64330,0.026330589634276702,0.0278516210840698
2014-12-31,0.1915806056362681,24.66,1.15,4.06,17.94590,8.23350,6.89530,4.49390,0.25970,1.63650,0.89,5.61840,9.19840,0.05625380046841122,0.07999694128660617
2013-12-31,0.42079084804774936,23.22,1.05,3.51,16.91040,8.38210,7.08170,4.51390,0.17400,1.82800,1.02,5.52190,9.06040,0.09385856921287328,0.11203475607870605
2012-12-31,0.24817631538103369,18.66,0.81,2.70,16.18540,7.93750,6.92350,4.34090,0.20390,1.83630,1.02,5.34480,8.80620,0.0632322218317154,0.05552669442774727
2011-12-31,0.049519465711028054,16.23,0.70,2.38,16.62770,8.53680,6.82450,4.31010,0.18140,1.78710,1.04,6.44850,9.60340,0.1170886239906328,0.12852490415575724
2010-12-31,0.1671102661596957,17.54,0.76,2.34,14.59330,7.74340,6.92370,4.32840,0.18290,1.85710,1.11,6.15480,8.49730,0.122921232101878,0.04703795238998176
2009-12-31,0.433633142545653,15.43,0.73,2.21,15.28760,8.61430,7.09790,4.75890,0.12390,2.04740,1.33,5.96170,9.01350,,
